Year,IssueDate,Href
1958,August 4,/charts/hot-100/1958-08-04
1958,August 11,/charts/hot-100/1958-08-11
1958,August 18,/charts/hot-100/1958-08-18
1958,August 25,/charts/hot-100/1958-08-25
1958,September 1,/charts/hot-100/1958-09-01
1958,September 8,/charts/hot-100/1958-09-08
1958,September 15,/charts/hot-100/1958-09-15
1958,September 22,/charts/hot-100/1958-09-22
1958,September 29,/charts/hot-100/1958-09-29
1958,October 6,/charts/hot-100/1958-10-06
1958,October 13,/charts/hot-100/1958-10-13
1958,October 20,/charts/hot-100/1958-10-20
1958,October 27,/charts/hot-100/1958-10-27
1958,November 3,/charts/hot-100/1958-11-03
1958,November 10,/charts/hot-100/1958-11-10
1958,November 17,/charts/hot-100/1958-11-17
1958,November 24,/charts/hot-100/1958-11-24
1958,December 1,/charts/hot-100/1958-12-01
1958,December 8,/charts/hot-100/1958-12-08
1958,December 15,/charts/hot-100/1958-12-15
1958,December 22,/charts/hot-100/1958-12-22
1958,December 29,/charts/hot-100/1958-12-29
1959,January 5,/charts/hot-100/1959-01-05
1959,January 12,/charts/hot-100/1959-01-12
1959,January 19,/charts/hot-100/1959-01-19
1959,January 26,/charts/hot-100/1959-01-26
1959,February 2,/charts/hot-100/1959-02-02
1959,February 9,/charts/hot-100/1959-02-09
1959,February 16,/charts/hot-100/1959-02-16
1959,February 23,/charts/hot-100/1959-02-23
1959,March 2,/charts/hot-100/1959-03-02
1959,March 9,/charts/hot-100/1959-03-09
1959,March 16,/charts/hot-100/1959-03-16
1959,March 23,/charts/hot-100/1959-03-23
1959,March 30,/charts/hot-100/1959-03-30
1959,April 6,/charts/hot-100/1959-04-06
1959,April 13,/charts/hot-100/1959-04-13
1959,April 20,/charts/hot-100/1959-04-20
1959,April 27,/charts/hot-100/1959-04-27
1959,May 4,/charts/hot-100/1959-05-04
1959,May 11,/charts/hot-100/1959-05-11
1959,May 18,/charts/hot-100/1959-05-18
1959,May 25,/charts/hot-100/1959-05-25
1959,June 1,/charts/hot-100/1959-06-01
1959,June 8,/charts/hot-100/1959-06-08
1959,June 15,/charts/hot-100/1959-06-15
1959,June 22,/charts/hot-100/1959-06-22
1959,June 29,/charts/hot-100/1959-06-29
1959,July 6,/charts/hot-100/1959-07-06
1959,July 13,/charts/hot-100/1959-07-13
1959,July 20,/charts/hot-100/1959-07-20
1959,July 27,/charts/hot-100/1959-07-27
1959,August 3,/charts/hot-100/1959-08-03
1959,August 10,/charts/hot-100/1959-08-10
1959,August 17,/charts/hot-100/1959-08-17
1959,August 24,/charts/hot-100/1959-08-24
1959,August 31,/charts/hot-100/1959-08-31
1959,September 7,/charts/hot-100/1959-09-07
1959,September 14,/charts/hot-100/1959-09-14
1959,September 21,/charts/hot-100/1959-09-21
1959,September 28,/charts/hot-100/1959-09-28
1959,October 5,/charts/hot-100/1959-10-05
1959,October 12,/charts/hot-100/1959-10-12
1959,October 19,/charts/hot-100/1959-10-19
1959,October 26,/charts/hot-100/1959-10-26
1959,November 2,/charts/hot-100/1959-11-02
1959,November 9,/charts/hot-100/1959-11-09
1959,November 16,/charts/hot-100/1959-11-16
1959,November 23,/charts/hot-100/1959-11-23
1959,November 30,/charts/hot-100/1959-11-30
1959,December 7,/charts/hot-100/1959-12-07
1959,December 14,/charts/hot-100/1959-12-14
1959,December 21,/charts/hot-100/1959-12-21
1959,December 28,/charts/hot-100/1959-12-28
1960,January 4,/charts/hot-100/1960-01-04
1960,January 11,/charts/hot-100/1960-01-11
1960,January 18,/charts/hot-100/1960-01-18
1960,January 25,/charts/hot-100/1960-01-25
1960,February 1,/charts/hot-100/1960-02-01
1960,February 8,/charts/hot-100/1960-02-08
1960,February 15,/charts/hot-100/1960-02-15
1960,February 22,/charts/hot-100/1960-02-22
1960,February 29,/charts/hot-100/1960-02-29
1960,March 7,/charts/hot-100/1960-03-07
1960,March 14,/charts/hot-100/1960-03-14
1960,March 21,/charts/hot-100/1960-03-21
1960,March 28,/charts/hot-100/1960-03-28
1960,April 4,/charts/hot-100/1960-04-04
1960,April 11,/charts/hot-100/1960-04-11
1960,April 18,/charts/hot-100/1960-04-18
1960,April 25,/charts/hot-100/1960-04-25
1960,May 2,/charts/hot-100/1960-05-02
1960,May 9,/charts/hot-100/1960-05-09
1960,May 16,/charts/hot-100/1960-05-16
1960,May 23,/charts/hot-100/1960-05-23
1960,May 30,/charts/hot-100/1960-05-30
1960,June 6,/charts/hot-100/1960-06-06
1960,June 13,/charts/hot-100/1960-06-13
1960,June 20,/charts/hot-100/1960-06-20
1960,June 27,/charts/hot-100/1960-06-27
1960,July 4,/charts/hot-100/1960-07-04
1960,July 11,/charts/hot-100/1960-07-11
1960,July 18,/charts/hot-100/1960-07-18
1960,July 25,/charts/hot-100/1960-07-25
1960,August 1,/charts/hot-100/1960-08-01
1960,August 8,/charts/hot-100/1960-08-08
1960,August 15,/charts/hot-100/1960-08-15
1960,August 22,/charts/hot-100/1960-08-22
1960,August 29,/charts/hot-100/1960-08-29
1960,September 5,/charts/hot-100/1960-09-05
1960,September 12,/charts/hot-100/1960-09-12
1960,September 19,/charts/hot-100/1960-09-19
1960,September 26,/charts/hot-100/1960-09-26
1960,October 3,/charts/hot-100/1960-10-03
1960,October 10,/charts/hot-100/1960-10-10
1960,October 17,/charts/hot-100/1960-10-17
1960,October 24,/charts/hot-100/1960-10-24
1960,October 31,/charts/hot-100/1960-10-31
1960,November 7,/charts/hot-100/1960-11-07
1960,November 14,/charts/hot-100/1960-11-14
1960,November 21,/charts/hot-100/1960-11-21
1960,November 28,/charts/hot-100/1960-11-28
1960,December 5,/charts/hot-100/1960-12-05
1960,December 12,/charts/hot-100/1960-12-12
1960,December 19,/charts/hot-100/1960-12-19
1960,December 26,/charts/hot-100/1960-12-26
1961,January 2,/charts/hot-100/1961-01-02
1961,January 9,/charts/hot-100/1961-01-09
1961,January 16,/charts/hot-100/1961-01-16
1961,January 23,/charts/hot-100/1961-01-23
1961,January 30,/charts/hot-100/1961-01-30
1961,February 6,/charts/hot-100/1961-02-06
1961,February 13,/charts/hot-100/1961-02-13
1961,February 20,/charts/hot-100/1961-02-20
1961,February 27,/charts/hot-100/1961-02-27
1961,March 6,/charts/hot-100/1961-03-06
1961,March 13,/charts/hot-100/1961-03-13
1961,March 20,/charts/hot-100/1961-03-20
1961,March 27,/charts/hot-100/1961-03-27
1961,April 3,/charts/hot-100/1961-04-03
1961,April 10,/charts/hot-100/1961-04-10
1961,April 17,/charts/hot-100/1961-04-17
1961,April 24,/charts/hot-100/1961-04-24
1961,May 1,/charts/hot-100/1961-05-01
1961,May 8,/charts/hot-100/1961-05-08
1961,May 15,/charts/hot-100/1961-05-15
1961,May 22,/charts/hot-100/1961-05-22
1961,May 29,/charts/hot-100/1961-05-29
1961,June 5,/charts/hot-100/1961-06-05
1961,June 12,/charts/hot-100/1961-06-12
1961,June 19,/charts/hot-100/1961-06-19
1961,June 26,/charts/hot-100/1961-06-26
1961,July 3,/charts/hot-100/1961-07-03
1961,July 10,/charts/hot-100/1961-07-10
1961,July 17,/charts/hot-100/1961-07-17
1961,July 24,/charts/hot-100/1961-07-24
1961,July 31,/charts/hot-100/1961-07-31
1961,August 7,/charts/hot-100/1961-08-07
1961,August 14,/charts/hot-100/1961-08-14
1961,August 21,/charts/hot-100/1961-08-21
1961,August 28,/charts/hot-100/1961-08-28
1961,September 4,/charts/hot-100/1961-09-04
1961,September 11,/charts/hot-100/1961-09-11
